created_at,start_time,status,tip_amount,id,amount,details,created_at,updated_at,team_member_id,order_id
2020-05-16,2020-05-16 16:00:00.000000,complete,1000,51634,65.00,"{""order"": {""id"": ""38ebc1d0-fd21-497f-b1ef-4c6183d9cd43"", ""notes"": ""SpotOn 2.9.0 (2090)"", ""amounts"": {""currency"": ""USD"", ""fee_total"": 0, ""net_total"": 6500, ""sub_total"": 6500, ""tax_total"": 0, ""discount_total"": 0}, ""statuses"": {""status"": ""OPENED"", ""fulfillment_status"": ""NONE"", ""transaction_status_summary"": ""NONE""}, ""created_at"": ""2020-05-16T14:13:04.000-04:00""}, ""amount"": 6500, ""status"": ""COMPLETED"", ""voucher"": false, ""currency"": ""USD"", ""auth_token"": ""lls07q6yk4d8aqwk5gzm7ehocnguvusq"", ""tip_amount"": 1000, ""manual_entry"": false, ""multi_tender"": true, ""transactions"": [{""id"": ""1eb0bdc8-0172-1000-49de-6dcfe1cb000b"", ""action"": ""AUTHORIZE"", ""status"": ""AUTHORIZED"", ""amounts"": {""currency"": ""USD"", ""tip_amount"": 1000, ""order_amount"": 6500, ""cashback_amount"": 0, ""transaction_amount"": 6500}, ""context"": {""mcc"": ""7230"", ""source"": ""INSTORE"", ""store_id"": ""c83f9733-7ba0-436d-ae7d-20ca372baa55"", ""source_app"": ""com.spoton.poynt.android"", ""business_id"": ""f25139b3-6e2e-4c74-b97c-4339b48654b4"", ""business_type"": ""MERCHANT"", ""store_device_id"": ""urn:tid:4b9ab620-3f44-33ef-a030-a2adad293753"", ""employee_user_id"": 219523057, ""transmission_at_local"": ""2020-05-16T14:13:18.000-04:00""}, ""created_at"": ""2020-05-16T14:13:21.000-04:00"", ""updated_at"": ""2020-05-16T14:13:22.000-04:00"", ""funding_source"": {""card"": {""id"": 219724600, ""type"": ""VISA"", ""number_last_4"": ""6024"", ""number_masked"": ""429413******6024"", ""number_first_6"": ""429413"", ""card_holder_full_name"": ""KRAMER/CHERYLYNN"", ""card_holder_last_name"": ""KRAMER"", ""card_holder_first_name"": ""CHERYLYNN""}, ""type"": ""CREDIT_DEBIT"", ""debit"": false}, ""customer_user_id"": 221587870, ""processor_response"": {""status"": ""Successful"", ""acquirer"": ""TSYS"", ""processor"": ""TSYS"", ""status_code"": ""00"", ""approval_code"": ""744730"", ""transaction_id"": ""380137656025660"", ""approved_amount"": 6500}}], ""cashback_amount"": 0, ""non_referenced_credit"": false}",2020-05-16 18:13:49.757379,2020-05-16 18:13:49.757395,6181,54600
2020-05-16,2020-05-16 14:00:00.000000,complete,0,51628,25.00,"{""order"": {""id"": ""2a62ef10-7b6f-4a00-8d85-530f55d06e53"", ""notes"": ""SpotOn 2.9.0 (2090)"", ""amounts"": {""currency"": ""USD"", ""fee_total"": 0, ""net_total"": 2500, ""sub_total"": 3500, ""tax_total"": 0, ""discount_total"": 1000}, ""statuses"": {""status"": ""OPENED"", ""fulfillment_status"": ""NONE"", ""transaction_status_summary"": ""NONE""}, ""created_at"": ""2020-05-16T12:11:48.000-04:00""}, ""amount"": 2500, ""status"": ""COMPLETED"", ""voucher"": false, ""currency"": ""USD"", ""auth_token"": ""lls07q6yk4d8aqwk5gzm7ehocnguvusq"", ""tip_amount"": 0, ""manual_entry"": false, ""multi_tender"": true, ""transactions"": [{""id"": ""bb39578d-19b2-497b-9e30-7c0bd5762a24"", ""action"": ""SALE"", ""status"": ""CAPTURED"", ""amounts"": {""currency"": ""USD"", ""tip_amount"": 0, ""order_amount"": 2500, ""cashback_amount"": 1500, ""transaction_amount"": 4000}, ""context"": {""mcc"": ""7230"", ""source"": ""INSTORE"", ""store_id"": ""c83f9733-7ba0-436d-ae7d-20ca372baa55"", ""source_app"": ""com.spoton.poynt.android"", ""business_id"": ""f25139b3-6e2e-4c74-b97c-4339b48654b4"", ""business_type"": ""MERCHANT"", ""store_device_id"": ""urn:tid:4b9ab620-3f44-33ef-a030-a2adad293753"", ""employee_user_id"": 219523057, ""transmission_at_local"": ""2020-05-16T12:13:56.000-04:00""}, ""created_at"": ""2020-05-16T12:14:00.000-04:00"", ""updated_at"": ""2020-05-16T12:14:00.000-04:00"", ""funding_source"": {""type"": ""CASH""}, ""processor_response"": {}}], ""cashback_amount"": 0, ""non_referenced_credit"": false}",2020-05-16 16:14:15.899287,2020-05-16 16:14:15.899304,6181,54544
2020-05-16,2020-05-16 14:00:00.000000,complete,1800,51622,90.00,"{""order"": {""id"": ""4251a14d-786c-4963-b9a3-5fc9de5227af"", ""notes"": ""SpotOn 2.9.0 (2090)"", ""amounts"": {""currency"": ""USD"", ""fee_total"": 0, ""net_total"": 9000, ""sub_total"": 9000, ""tax_total"": 0, ""discount_total"": 0}, ""statuses"": {""status"": ""OPENED"", ""fulfillment_status"": ""NONE"", ""transaction_status_summary"": ""NONE""}, ""created_at"": ""2020-05-16T11:48:56.000-04:00""}, ""amount"": 9000, ""status"": ""COMPLETED"", ""voucher"": false, ""currency"": ""USD"", ""auth_token"": ""lls07q6yk4d8aqwk5gzm7ehocnguvusq"", ""tip_amount"": 1800, ""manual_entry"": false, ""multi_tender"": true, ""transactions"": [{""id"": ""1e2d1cdd-0172-1000-49de-6dcfe1cb000b"", ""action"": ""AUTHORIZE"", ""status"": ""AUTHORIZED"", ""amounts"": {""currency"": ""USD"", ""tip_amount"": 1800, ""order_amount"": 9000, ""cashback_amount"": 0, ""transaction_amount"": 9000}, ""context"": {""mcc"": ""7230"", ""source"": ""INSTORE"", ""store_id"": ""c83f9733-7ba0-436d-ae7d-20ca372baa55"", ""source_app"": ""com.spoton.poynt.android"", ""business_id"": ""f25139b3-6e2e-4c74-b97c-4339b48654b4"", ""business_type"": ""MERCHANT"", ""store_device_id"": ""urn:tid:4b9ab620-3f44-33ef-a030-a2adad293753"", ""employee_user_id"": 219523057, ""transmission_at_local"": ""2020-05-16T11:49:32.000-04:00""}, ""created_at"": ""2020-05-16T11:49:35.000-04:00"", ""updated_at"": ""2020-05-16T11:49:36.000-04:00"", ""funding_source"": {""card"": {""id"": 219673576, ""type"": ""VISA"", ""number_last_4"": ""4583"", ""number_masked"": ""429413******4583"", ""number_first_6"": ""429413"", ""card_holder_full_name"": ""HUGHES/MCKENZIE A"", ""card_holder_last_name"": ""HUGHES"", ""card_holder_first_name"": ""MCKENZIE A""}, ""type"": ""CREDIT_DEBIT"", ""debit"": false}, ""customer_user_id"": 221536833, ""processor_response"": {""status"": ""Successful"", ""acquirer"": ""TSYS"", ""processor"": ""TSYS"", ""status_code"": ""00"", ""approval_code"": ""685739"", ""transaction_id"": ""380137569752608"", ""approved_amount"": 9000}}], ""cashback_amount"": 0, ""non_referenced_credit"": false}",2020-05-16 15:49:52.851557,2020-05-16 15:49:52.851572,6181,54532
2020-05-16,2020-05-15 20:45:00.000000,complete,0,51611,85.00,"{""order"": {""id"": ""47ac6bbf-69c6-4344-b80e-c7f696a9276e"", ""notes"": ""SpotOn 2.9.0 (2090)"", ""amounts"": {""currency"": ""USD"", ""fee_total"": 0, ""net_total"": 8500, ""sub_total"": 8500, ""tax_total"": 0, ""discount_total"": 0}, ""statuses"": {""status"": ""OPENED"", ""fulfillment_status"": ""NONE"", ""transaction_status_summary"": ""NONE""}, ""created_at"": ""2020-05-15T20:19:09.000-04:00""}, ""amount"": 8500, ""status"": ""COMPLETED"", ""voucher"": false, ""currency"": ""USD"", ""auth_token"": ""lls07q6yk4d8aqwk5gzm7ehocnguvusq"", ""tip_amount"": 0, ""manual_entry"": false, ""multi_tender"": true, ""transactions"": [{""id"": ""e9d70ecd-489b-42e1-8f63-7ce93046c6d2"", ""action"": ""SALE"", ""status"": ""CAPTURED"", ""amounts"": {""currency"": ""USD"", ""tip_amount"": 0, ""order_amount"": 8500, ""cashback_amount"": 0, ""transaction_amount"": 8500}, ""context"": {""mcc"": ""7230"", ""source"": ""INSTORE"", ""store_id"": ""c83f9733-7ba0-436d-ae7d-20ca372baa55"", ""source_app"": ""com.spoton.poynt.android"", ""business_id"": ""f25139b3-6e2e-4c74-b97c-4339b48654b4"", ""business_type"": ""MERCHANT"", ""store_device_id"": ""urn:tid:4b9ab620-3f44-33ef-a030-a2adad293753"", ""employee_user_id"": 219523057, ""transmission_at_local"": ""2020-05-15T20:21:23.000-04:00""}, ""created_at"": ""2020-05-15T20:21:24.000-04:00"", ""updated_at"": ""2020-05-15T20:21:24.000-04:00"", ""funding_source"": {""type"": ""CASH""}, ""processor_response"": {}}], ""cashback_amount"": 0, ""non_referenced_credit"": false}",2020-05-16 00:21:35.448520,2020-05-16 00:21:35.448536,6181,54458
2020-05-15,2020-05-15 21:45:00.000000,complete,555,51608,37.00,"{""order"": {""id"": ""52dca907-57ce-4cda-9e41-cab2cca96c99"", ""notes"": ""SpotOn 2.9.0 (2090)"", ""amounts"": {""currency"": ""USD"", ""fee_total"": 0, ""net_total"": 3700, ""sub_total"": 3700, ""tax_total"": 0, ""discount_total"": 0}, ""statuses"": {""status"": ""OPENED"", ""fulfillment_status"": ""NONE"", ""transaction_status_summary"": ""NONE""}, ""created_at"": ""2020-05-15T19:09:25.000-04:00""}, ""amount"": 3700, ""status"": ""COMPLETED"", ""voucher"": false, ""currency"": ""USD"", ""auth_token"": ""lls07q6yk4d8aqwk5gzm7ehocnguvusq"", ""tip_amount"": 555, ""manual_entry"": false, ""multi_tender"": true, ""transactions"": [{""id"": ""1a9d4441-0172-1000-909c-b2141ff65cd8"", ""action"": ""AUTHORIZE"", ""status"": ""AUTHORIZED"", ""amounts"": {""currency"": ""USD"", ""tip_amount"": 555, ""order_amount"": 3700, ""cashback_amount"": 0, ""transaction_amount"": 3700}, ""context"": {""mcc"": ""7230"", ""source"": ""INSTORE"", ""store_id"": ""c83f9733-7ba0-436d-ae7d-20ca372baa55"", ""source_app"": ""com.spoton.poynt.android"", ""business_id"": ""f25139b3-6e2e-4c74-b97c-4339b48654b4"", ""business_type"": ""MERCHANT"", ""store_device_id"": ""urn:tid:4b9ab620-3f44-33ef-a030-a2adad293753"", ""employee_user_id"": 219523057, ""transmission_at_local"": ""2020-05-15T19:13:33.000-04:00""}, ""created_at"": ""2020-05-15T19:13:37.000-04:00"", ""updated_at"": ""2020-05-15T19:13:38.000-04:00"", ""funding_source"": {""card"": {""id"": 219583537, ""type"": ""VISA"", ""number_last_4"": ""6740"", ""number_masked"": ""445101******6740"", ""number_first_6"": ""445101"", ""card_holder_full_name"": ""REAGAN/VALERIA M"", ""card_holder_last_name"": ""REAGAN"", ""card_holder_first_name"": ""VALERIA M""}, ""type"": ""CREDIT_DEBIT"", ""debit"": false}, ""customer_user_id"": 221446752, ""processor_response"": {""status"": ""Successful"", ""acquirer"": ""TSYS"", ""processor"": ""TSYS"", ""status_code"": ""00"", ""approval_code"": ""336298"", ""transaction_id"": ""580136836172197"", ""approved_amount"": 3700}}], ""cashback_amount"": 0, ""non_referenced_credit"": false}",2020-05-15 23:13:50.755286,2020-05-15 23:13:50.755302,6181,54449
2020-05-15,2020-05-15 20:30:00.000000,complete,1440,51606,72.00,"{""order"": {""id"": ""12e903c7-8cc5-4e03-bbdf-8dc9b1429bf9"", ""notes"": ""SpotOn 2.9.0 (2090)"", ""amounts"": {""currency"": ""USD"", ""fee_total"": 0, ""net_total"": 7200, ""sub_total"": 7200, ""tax_total"": 0, ""discount_total"": 0}, ""statuses"": {""status"": ""OPENED"", ""fulfillment_status"": ""NONE"", ""transaction_status_summary"": ""NONE""}, ""created_at"": ""2020-05-15T17:59:16.000-04:00""}, ""amount"": 7200, ""status"": ""COMPLETED"", ""voucher"": false, ""currency"": ""USD"", ""auth_token"": ""lls07q6yk4d8aqwk5gzm7ehocnguvusq"", ""tip_amount"": 1440, ""manual_entry"": false, ""multi_tender"": true, ""transactions"": [{""id"": ""1a59d0bb-0172-1000-909c-b2141ff65cd8"", ""action"": ""AUTHORIZE"", ""status"": ""AUTHORIZED"", ""amounts"": {""currency"": ""USD"", ""tip_amount"": 1440, ""order_amount"": 7200, ""cashback_amount"": 0, ""transaction_amount"": 7200}, ""context"": {""mcc"": ""7230"", ""source"": ""INSTORE"", ""store_id"": ""c83f9733-7ba0-436d-ae7d-20ca372baa55"", ""source_app"": ""com.spoton.poynt.android"", ""business_id"": ""f25139b3-6e2e-4c74-b97c-4339b48654b4"", ""business_type"": ""MERCHANT"", ""store_device_id"": ""urn:tid:4b9ab620-3f44-33ef-a030-a2adad293753"", ""employee_user_id"": 219523057, ""transmission_at_local"": ""2020-05-15T17:59:53.000-04:00""}, ""created_at"": ""2020-05-15T17:59:54.000-04:00"", ""updated_at"": ""2020-05-15T17:59:55.000-04:00"", ""funding_source"": {""card"": {""id"": 219557813, ""type"": ""VISA"", ""number_last_4"": ""9186"", ""number_masked"": ""429413******9186"", ""number_first_6"": ""429413"", ""card_holder_full_name"": ""BRAKE/MELISSA D"", ""card_holder_last_name"": ""BRAKE"", ""card_holder_first_name"": ""MELISSA D""}, ""type"": ""CREDIT_DEBIT"", ""debit"": false}, ""customer_user_id"": 221421011, ""processor_response"": {""status"": ""Successful"", ""acquirer"": ""TSYS"", ""processor"": ""TSYS"", ""status_code"": ""00"", ""approval_code"": ""469932"", ""transaction_id"": ""300136791944615"", ""approved_amount"": 7200}}], ""cashback_amount"": 0, ""non_referenced_credit"": false}",2020-05-15 22:00:33.656876,2020-05-15 22:00:33.656894,6181,54441
2020-05-15,2020-05-15 19:15:00.000000,complete,675,51591,45.00,"{""order"": {""id"": ""d6d813f7-90e1-4cd9-9d19-22ed0a0ecdf9"", ""notes"": ""SpotOn 2.9.0 (2090)"", ""amounts"": {""currency"": ""USD"", ""fee_total"": 0, ""net_total"": 4500, ""sub_total"": 4500, ""tax_total"": 0, ""discount_total"": 0}, ""statuses"": {""status"": ""OPENED"", ""fulfillment_status"": ""NONE"", ""transaction_status_summary"": ""NONE""}, ""created_at"": ""2020-05-15T15:54:47.000-04:00""}, ""amount"": 4500, ""status"": ""COMPLETED"", ""voucher"": false, ""currency"": ""USD"", ""auth_token"": ""lls07q6yk4d8aqwk5gzm7ehocnguvusq"", ""tip_amount"": 675, ""manual_entry"": false, ""multi_tender"": true, ""transactions"": [{""id"": ""19e77eea-0172-1000-909c-b2141ff65cd8"", ""action"": ""AUTHORIZE"", ""status"": ""AUTHORIZED"", ""amounts"": {""currency"": ""USD"", ""tip_amount"": 675, ""order_amount"": 4500, ""cashback_amount"": 0, ""transaction_amount"": 4500}, ""context"": {""mcc"": ""7230"", ""source"": ""INSTORE"", ""store_id"": ""c83f9733-7ba0-436d-ae7d-20ca372baa55"", ""source_app"": ""com.spoton.poynt.android"", ""business_id"": ""f25139b3-6e2e-4c74-b97c-4339b48654b4"", ""business_type"": ""MERCHANT"", ""store_device_id"": ""urn:tid:4b9ab620-3f44-33ef-a030-a2adad293753"", ""employee_user_id"": 219523057, ""transmission_at_local"": ""2020-05-15T15:55:01.000-04:00""}, ""created_at"": ""2020-05-15T15:55:02.000-04:00"", ""updated_at"": ""2020-05-15T15:55:04.000-04:00"", ""funding_source"": {""card"": {""id"": 219506109, ""type"": ""MASTERCARD"", ""number_last_4"": ""2596"", ""number_masked"": ""511558******2596"", ""number_first_6"": ""511558"", ""card_holder_full_name"": ""WHITEHEAD/KELLIE N"", ""card_holder_last_name"": ""WHITEHEAD"", ""card_holder_first_name"": ""KELLIE N""}, ""type"": ""CREDIT_DEBIT"", ""debit"": false}, ""customer_user_id"": 221369264, ""processor_response"": {""status"": ""Successful"", ""acquirer"": ""TSYS"", ""processor"": ""TSYS"", ""status_code"": ""00"", ""approval_code"": ""CS6P7L"", ""transaction_id"": ""0515MPVCSGRY4  "", ""approved_amount"": 4500}}], ""cashback_amount"": 0, ""non_referenced_credit"": false}",2020-05-15 19:55:17.058247,2020-05-15 19:55:17.058268,6181,54380
2020-05-15,2020-05-15 18:00:00.000000,complete,675,51590,45.00,"{""order"": {""id"": ""eb8a4461-535d-4661-95f2-5e993371ceef"", ""notes"": ""SpotOn 2.9.0 (2090)"", ""amounts"": {""currency"": ""USD"", ""fee_total"": 0, ""net_total"": 4500, ""sub_total"": 4500, ""tax_total"": 0, ""discount_total"": 0}, ""statuses"": {""status"": ""OPENED"", ""fulfillment_status"": ""NONE"", ""transaction_status_summary"": ""NONE""}, ""created_at"": ""2020-05-15T15:53:46.000-04:00""}, ""amount"": 4500, ""status"": ""COMPLETED"", ""voucher"": false, ""currency"": ""USD"", ""auth_token"": ""lls07q6yk4d8aqwk5gzm7ehocnguvusq"", ""tip_amount"": 675, ""manual_entry"": false, ""multi_tender"": true, ""transactions"": [{""id"": ""19e69113-0172-1000-909c-b2141ff65cd8"", ""action"": ""AUTHORIZE"", ""status"": ""AUTHORIZED"", ""amounts"": {""currency"": ""USD"", ""tip_amount"": 675, ""order_amount"": 4500, ""cashback_amount"": 0, ""transaction_amount"": 4500}, ""context"": {""mcc"": ""7230"", ""source"": ""INSTORE"", ""store_id"": ""c83f9733-7ba0-436d-ae7d-20ca372baa55"", ""source_app"": ""com.spoton.poynt.android"", ""business_id"": ""f25139b3-6e2e-4c74-b97c-4339b48654b4"", ""business_type"": ""MERCHANT"", ""store_device_id"": ""urn:tid:4b9ab620-3f44-33ef-a030-a2adad293753"", ""employee_user_id"": 219523057, ""transmission_at_local"": ""2020-05-15T15:54:00.000-04:00""}, ""created_at"": ""2020-05-15T15:54:03.000-04:00"", ""updated_at"": ""2020-05-15T15:54:04.000-04:00"", ""funding_source"": {""card"": {""id"": 219506109, ""type"": ""MASTERCARD"", ""number_last_4"": ""2596"", ""number_masked"": ""511558******2596"", ""number_first_6"": ""511558"", ""card_holder_full_name"": ""WHITEHEAD/KELLIE N"", ""card_holder_last_name"": ""WHITEHEAD"", ""card_holder_first_name"": ""KELLIE N""}, ""type"": ""CREDIT_DEBIT"", ""debit"": false}, ""customer_user_id"": 221369264, ""processor_response"": {""status"": ""Successful"", ""acquirer"": ""TSYS"", ""processor"": ""TSYS"", ""status_code"": ""00"", ""approval_code"": ""CS6BFO"", ""transaction_id"": ""0515MPVWRQRY3  "", ""approved_amount"": 4500}}], ""cashback_amount"": 0, ""non_referenced_credit"": false}",2020-05-15 19:54:17.260925,2020-05-15 19:54:17.260944,6181,54379
2020-05-15,2020-05-15 18:00:00.000000,complete,825,51589,55.00,"{""order"": {""id"": ""f1274693-9f93-4404-b7d5-9f4aedb02354"", ""notes"": ""SpotOn 2.9.0 (2090)"", ""amounts"": {""currency"": ""USD"", ""fee_total"": 0, ""net_total"": 5500, ""sub_total"": 5500, ""tax_total"": 0, ""discount_total"": 0}, ""statuses"": {""status"": ""OPENED"", ""fulfillment_status"": ""NONE"", ""transaction_status_summary"": ""NONE""}, ""created_at"": ""2020-05-15T15:52:09.000-04:00""}, ""amount"": 5500, ""status"": ""COMPLETED"", ""voucher"": false, ""currency"": ""USD"", ""auth_token"": ""lls07q6yk4d8aqwk5gzm7ehocnguvusq"", ""tip_amount"": 825, ""manual_entry"": false, ""multi_tender"": true, ""transactions"": [{""id"": ""19e55728-0172-1000-909c-b2141ff65cd8"", ""action"": ""AUTHORIZE"", ""status"": ""AUTHORIZED"", ""amounts"": {""currency"": ""USD"", ""tip_amount"": 825, ""order_amount"": 5500, ""cashback_amount"": 0, ""transaction_amount"": 5500}, ""context"": {""mcc"": ""7230"", ""source"": ""INSTORE"", ""store_id"": ""c83f9733-7ba0-436d-ae7d-20ca372baa55"", ""source_app"": ""com.spoton.poynt.android"", ""business_id"": ""f25139b3-6e2e-4c74-b97c-4339b48654b4"", ""business_type"": ""MERCHANT"", ""store_device_id"": ""urn:tid:4b9ab620-3f44-33ef-a030-a2adad293753"", ""employee_user_id"": 219523057, ""transmission_at_local"": ""2020-05-15T15:52:39.000-04:00""}, ""created_at"": ""2020-05-15T15:52:41.000-04:00"", ""updated_at"": ""2020-05-15T15:52:42.000-04:00"", ""funding_source"": {""card"": {""id"": 219506109, ""type"": ""MASTERCARD"", ""number_last_4"": ""2596"", ""number_masked"": ""511558******2596"", ""number_first_6"": ""511558"", ""card_holder_full_name"": ""WHITEHEAD/KELLIE N"", ""card_holder_last_name"": ""WHITEHEAD"", ""card_holder_first_name"": ""KELLIE N""}, ""type"": ""CREDIT_DEBIT"", ""debit"": false}, ""customer_user_id"": 221369264, ""processor_response"": {""status"": ""Successful"", ""acquirer"": ""TSYS"", ""processor"": ""TSYS"", ""status_code"": ""00"", ""approval_code"": ""CS5RKV"", ""transaction_id"": ""0515MPVCQUIY4  "", ""approved_amount"": 5500}}], ""cashback_amount"": 0, ""non_referenced_credit"": false}",2020-05-15 19:53:09.302976,2020-05-15 19:53:09.302994,6181,54378
2020-05-15,2020-05-15 14:00:00.000000,complete,0,51577,50.00,"{""order"": {""id"": ""0899d3e6-b860-47d4-bd79-b56b6b11dfcb"", ""notes"": ""SpotOn 2.9.0 (2090)"", ""amounts"": {""currency"": ""USD"", ""fee_total"": 0, ""net_total"": 5000, ""sub_total"": 5000, ""tax_total"": 0, ""discount_total"": 0}, ""statuses"": {""status"": ""OPENED"", ""fulfillment_status"": ""NONE"", ""transaction_status_summary"": ""NONE""}, ""created_at"": ""2020-05-15T12:50:47.000-04:00""}, ""amount"": 5000, ""status"": ""COMPLETED"", ""voucher"": false, ""currency"": ""USD"", ""auth_token"": ""lls07q6yk4d8aqwk5gzm7ehocnguvusq"", ""tip_amount"": 0, ""manual_entry"": false, ""multi_tender"": true, ""transactions"": [{""id"": ""8ae3bf8b-6f65-41da-bb4b-7bd1763b0930"", ""action"": ""SALE"", ""status"": ""CAPTURED"", ""amounts"": {""currency"": ""USD"", ""tip_amount"": 0, ""order_amount"": 5000, ""cashback_amount"": 0, ""transaction_amount"": 5000}, ""context"": {""mcc"": ""7230"", ""source"": ""INSTORE"", ""store_id"": ""c83f9733-7ba0-436d-ae7d-20ca372baa55"", ""source_app"": ""com.spoton.poynt.android"", ""business_id"": ""f25139b3-6e2e-4c74-b97c-4339b48654b4"", ""business_type"": ""MERCHANT"", ""store_device_id"": ""urn:tid:4b9ab620-3f44-33ef-a030-a2adad293753"", ""employee_user_id"": 219523057, ""transmission_at_local"": ""2020-05-15T12:52:52.000-04:00""}, ""created_at"": ""2020-05-15T12:52:54.000-04:00"", ""updated_at"": ""2020-05-15T12:52:54.000-04:00"", ""funding_source"": {""type"": ""CASH""}, ""processor_response"": {}}], ""cashback_amount"": 0, ""non_referenced_credit"": false}",2020-05-15 16:53:15.989645,2020-05-15 16:53:15.989662,6181,54269
2020-05-15,2020-05-15 14:00:00.000000,complete,930,51571,62.00,"{""order"": {""id"": ""c83f8bf3-0091-400b-a8ec-a76eca4ed58c"", ""notes"": ""SpotOn 2.9.0 (2090)"", ""amounts"": {""currency"": ""USD"", ""fee_total"": 0, ""net_total"": 6200, ""sub_total"": 6200, ""tax_total"": 0, ""discount_total"": 0}, ""statuses"": {""status"": ""OPENED"", ""fulfillment_status"": ""NONE"", ""transaction_status_summary"": ""NONE""}, ""created_at"": ""2020-05-15T11:22:49.000-04:00""}, ""amount"": 6200, ""status"": ""COMPLETED"", ""voucher"": false, ""currency"": ""USD"", ""auth_token"": ""lls07q6yk4d8aqwk5gzm7ehocnguvusq"", ""tip_amount"": 930, ""manual_entry"": false, ""multi_tender"": true, ""transactions"": [{""id"": ""18eeb0cb-0172-1000-909c-b2141ff65cd8"", ""action"": ""AUTHORIZE"", ""status"": ""AUTHORIZED"", ""amounts"": {""currency"": ""USD"", ""tip_amount"": 930, ""order_amount"": 6200, ""cashback_amount"": 0, ""transaction_amount"": 6200}, ""context"": {""mcc"": ""7230"", ""source"": ""INSTORE"", ""store_id"": ""c83f9733-7ba0-436d-ae7d-20ca372baa55"", ""source_app"": ""com.spoton.poynt.android"", ""business_id"": ""f25139b3-6e2e-4c74-b97c-4339b48654b4"", ""business_type"": ""MERCHANT"", ""store_device_id"": ""urn:tid:4b9ab620-3f44-33ef-a030-a2adad293753"", ""employee_user_id"": 219523057, ""transmission_at_local"": ""2020-05-15T11:23:15.000-04:00""}, ""created_at"": ""2020-05-15T11:23:16.000-04:00"", ""updated_at"": ""2020-05-15T11:23:18.000-04:00"", ""funding_source"": {""card"": {""id"": 219408460, ""type"": ""MASTERCARD"", ""number_last_4"": ""9792"", ""number_masked"": ""523914******9792"", ""number_first_6"": ""523914"", ""card_holder_full_name"": ""NAVE/PAM"", ""card_holder_last_name"": ""NAVE"", ""card_holder_first_name"": ""PAM""}, ""type"": ""CREDIT_DEBIT"", ""debit"": false}, ""customer_user_id"": 221271514, ""processor_response"": {""status"": ""Successful"", ""acquirer"": ""TSYS"", ""processor"": ""TSYS"", ""status_code"": ""00"", ""approval_code"": ""09537P"", ""transaction_id"": ""0515MWEY62EC2  "", ""approved_amount"": 6200}}], ""cashback_amount"": 0, ""non_referenced_credit"": false}",2020-05-15 15:23:45.467251,2020-05-15 15:23:45.467266,6181,54252
2020-05-14,2020-05-14 20:45:00.000000,complete,500,51558,25.00,"{""order"": {""id"": ""c483e6f1-e5e8-455b-80a9-5278c5f2363f"", ""notes"": ""SpotOn 2.9.0 (2090)"", ""amounts"": {""currency"": ""USD"", ""fee_total"": 0, ""net_total"": 2500, ""sub_total"": 2500, ""tax_total"": 0, ""discount_total"": 0}, ""statuses"": {""status"": ""OPENED"", ""fulfillment_status"": ""NONE"", ""transaction_status_summary"": ""NONE""}, ""created_at"": ""2020-05-14T17:39:18.000-04:00""}, ""amount"": 2500, ""status"": ""COMPLETED"", ""voucher"": false, ""currency"": ""USD"", ""auth_token"": ""lls07q6yk4d8aqwk5gzm7ehocnguvusq"", ""tip_amount"": 500, ""manual_entry"": false, ""multi_tender"": true, ""transactions"": [{""id"": ""1520fc6f-0172-1000-9b02-7f6ea4769104"", ""action"": ""AUTHORIZE"", ""status"": ""AUTHORIZED"", ""amounts"": {""currency"": ""USD"", ""tip_amount"": 500, ""order_amount"": 2500, ""cashback_amount"": 0, ""transaction_amount"": 2500}, ""context"": {""mcc"": ""7230"", ""source"": ""INSTORE"", ""store_id"": ""c83f9733-7ba0-436d-ae7d-20ca372baa55"", ""source_app"": ""com.spoton.poynt.android"", ""business_id"": ""f25139b3-6e2e-4c74-b97c-4339b48654b4"", ""business_type"": ""MERCHANT"", ""store_device_id"": ""urn:tid:4b9ab620-3f44-33ef-a030-a2adad293753"", ""employee_user_id"": 219523057, ""transmission_at_local"": ""2020-05-14T17:39:42.000-04:00""}, ""created_at"": ""2020-05-14T17:39:44.000-04:00"", ""updated_at"": ""2020-05-14T17:39:45.000-04:00"", ""funding_source"": {""card"": {""id"": 219318869, ""type"": ""VISA"", ""number_last_4"": ""8153"", ""number_masked"": ""462903******8153"", ""number_first_6"": ""462903"", ""card_holder_full_name"": ""WIGGINS/WHITNEY"", ""card_holder_last_name"": ""WIGGINS"", ""card_holder_first_name"": ""WHITNEY""}, ""type"": ""CREDIT_DEBIT"", ""debit"": false}, ""customer_user_id"": 221181824, ""processor_response"": {""status"": ""Successful"", ""acquirer"": ""TSYS"", ""processor"": ""TSYS"", ""status_code"": ""00"", ""approval_code"": ""167182"", ""transaction_id"": ""300135779859729"", ""approved_amount"": 2500}}], ""cashback_amount"": 0, ""non_referenced_credit"": false}",2020-05-14 21:40:06.208089,2020-05-14 21:40:06.208107,6181,54199
